id,accident_risk
519314,0.22401316
519315,0.23956728
519316,0.7144019
519317,0.35253304
519318,0.26072988
519319,0.41010252
519320,0.6076515
519321,0.2615169
519322,0.12660046
519323,0.5303676
519324,0.5665542
519325,0.44976184
519326,0.54124403
519327,0.6598163
519328,0.41895744
519329,0.35990682
519330,0.8472627
519331,0.35941353
519332,0.5416119
519333,0.6744102
519334,0.47708938
519335,0.29023188
519336,0.5006566
519337,0.4314729
519338,0.33044216
519339,0.3416865
519340,0.2729639
519341,0.32700908
519342,0.69095135
519343,0.28378704
519344,0.40616825
519345,0.31471843
519346,0.22148931
519347,0.48380896
519348,0.3803912
519349,0.3684892
519350,0.7720669
519351,0.5546849
519352,0.35857204
519353,0.4957506
519354,0.5247648
519355,0.44251683
519356,0.515183
519357,0.14918621
519358,0.29728517
519359,0.3663995
519360,0.37306952
519361,0.22298542
519362,0.39107522
519363,0.2946404
519364,0.33949414
519365,0.4104106
519366,0.18420367
519367,0.13488589
519368,0.339239
519369,0.08803054
519370,0.4749167
519371,0.2879807
519372,0.25253835
519373,0.44449392
519374,0.34994528
519375,0.3824666
519376,0.17141691
519377,0.55216944
519378,0.34418362
519379,0.33495146
519380,0.5621883
519381,0.07822409
519382,0.3656132
519383,0.6424178
519384,0.18834357
519385,0.16571577
519386,0.10088237
519387,0.46635103
519388,0.48275077
519389,0.67761105
519390,0.15524207
519391,0.22553572
519392,0.23348172
519393,0.3268777
519394,0.23590724
519395,0.3039431
519396,0.25275427
519397,0.08801584
519398,0.30841267
519399,0.4472945
519400,0.3130547
519401,0.20153147
519402,0.1312568
519403,0.3232974
519404,0.33960864
519405,0.2952683
519406,0.6269193
519407,0.10902018
519408,0.20473109
519409,0.16918501
519410,0.8371407
519411,0.32293218
519412,0.24936575
519413,0.0706475
519414,0.26135948
519415,0.15569493
519416,0.24137071
519417,0.29063708
519418,0.31702393
519419,0.087391816
519420,0.13785504
519421,0.42146808
519422,0.3667517
519423,0.45190528
519424,0.32124904
519425,0.12734377
519426,0.4202155
519427,0.46019068
519428,0.29065725
519429,0.5794615
519430,0.5563055
519431,0.33009794
519432,0.47172344
519433,0.28351468
519434,0.24844345
519435,0.4117896
519436,0.12796845
519437,0.46471733
519438,0.13186735
519439,0.37300995
519440,0.3902621
519441,0.22203012
519442,0.1741555
519443,0.35568902
519444,0.3819499
519445,0.21799268
519446,0.4709245
519447,0.49429893
519448,0.376929
519449,0.053606994
519450,0.41093862
519451,0.38250715
519452,0.41957197
519453,0.1624039
519454,0.221136
519455,0.5308409
519456,0.40894195
519457,0.24954998
519458,0.40060782
519459,0.05623635
519460,0.26667446
519461,0.3691175
519462,0.39296147
519463,0.32961473
519464,0.20520404
519465,0.47448286
519466,0.3030514
519467,0.4070587
519468,0.15257306
519469,0.44264108
519470,0.2864875
519471,0.36194745
519472,0.5242956
519473,0.37778327
519474,0.4441347
519475,0.49925548
519476,0.41742635
519477,0.12892023
519478,0.32568315
519479,0.3518598
519480,0.536836
519481,0.3697516
519482,0.40313506
519483,0.30190486
519484,0.29379132
519485,0.40298456
519486,0.18326999
519487,0.45026264
519488,0.28229156
519489,0.474196
519490,0.3574095
519491,0.29427868
519492,0.5513213
519493,0.2348936
519494,0.24313246
519495,0.3325642
519496,0.43754396
519497,0.077557646
519498,0.055541463
519499,0.41088855
519500,0.20217769
519501,0.041704934
519502,0.2741482
519503,0.24495827
519504,0.3172515
519505,0.6945371
519506,0.23287542
519507,0.6236372
519508,0.5769355
519509,0.4764719
519510,0.18420419
519511,0.3583922
519512,0.33175305
519513,0.30250657
519514,0.16459283
519515,0.44138667
519516,0.55102974
519517,0.15241611
519518,0.38132778
519519,0.052136377
519520,0.2730991
519521,0.37882778
519522,0.1321822
519523,0.58376926
519524,0.15108842
519525,0.2660131
519526,0.2939206
519527,0.35364145
519528,0.31260478
519529,0.46937332
519530,0.2596161
519531,0.18938789
519532,0.3742937
519533,0.42693168
519534,0.62267816
519535,0.29323816
519536,0.046630457
519537,0.038022306
519538,0.05591932
519539,0.4945447
519540,0.3399723
519541,0.86298203
519542,0.51397777
519543,0.24777395
519544,0.35928228
519545,0.33126584
519546,0.14736009
519547,0.47806796
519548,0.45844942
519549,0.44265133
519550,0.09137724
519551,0.29754293
519552,0.8122515
519553,0.29762512
519554,0.39609218
519555,0.5508954
519556,0.48185068
519557,0.55813307
519558,0.09171882
519559,0.21778846
519560,0.632383
519561,0.41621733
519562,0.3643733
519563,0.29161853
519564,0.1274251
519565,0.13450696
519566,0.29458383
519567,0.4711914
519568,0.14581943
519569,0.08969367
519570,0.09346965
519571,0.25536713
519572,0.35809302
519573,0.34969947
519574,0.41456193
519575,0.30601066
519576,0.5537449
519577,0.5877573
519578,0.20528668
519579,0.506674
519580,0.22237694
519581,0.3542417
519582,0.23313165
519583,0.6294917
519584,0.47387993
519585,0.43613684
519586,0.45197964
519587,0.26148167
519588,0.4774381
519589,0.32241067
519590,0.1413192
519591,0.14469118
519592,0.43799523
519593,0.24043323
519594,0.22377473
519595,0.4472736
519596,0.30485073
519597,0.36145613
519598,0.17112811
519599,0.7244786
519600,0.48900896
519601,0.070912205
519602,0.52738106
519603,0.36384955
519604,0.26968145
519605,0.15975304
519606,0.33677638
519607,0.49301958
519608,0.25091082
519609,0.06726277
519610,0.30856362
519611,0.12932782
519612,0.20302553
519613,0.4074567
519614,0.46187192
519615,0.5075088
519616,0.049569596
519617,0.6285988
519618,0.18103428
519619,0.3009073
519620,0.5594934
519621,0.46665207
519622,0.48161718
519623,0.54712015
519624,0.5684487
519625,0.30360502
519626,0.18453564
519627,0.18655524
519628,0.37161374
519629,0.5200429
519630,0.33589548
519631,0.2936774
519632,0.23787384
519633,0.19361076
519634,0.10730367
519635,0.1255576
519636,0.36426795
519637,0.38578066
519638,0.25568923
519639,0.3878098
519640,0.5287939
519641,0.4724117
519642,0.29348305
519643,0.66825306
519644,0.3138501
519645,0.10198308
519646,0.047524147
519647,0.06987318
519648,0.6004969
519649,0.48826098
519650,0.2612385
519651,0.4322796
519652,0.45129818
519653,0.24788728
519654,0.47096378
519655,0.3956074
519656,0.20522772
519657,0.58918786
519658,0.14044218
519659,0.3615098
519660,0.24818127
519661,0.19465792
519662,0.3765669
519663,0.11038622
519664,0.5695115
519665,0.2667158
519666,0.4926215
519667,0.5550788
519668,0.17140684
519669,0.49326903
519670,0.44122717
519671,0.65617526
519672,0.2646123
519673,0.5695348
519674,0.37310082
519675,0.06577501
519676,0.12625445
519677,0.20359346
519678,0.5222066
519679,0.271849
519680,0.12981427
519681,0.46236834
519682,0.51716506
519683,0.18398076
519684,0.41877994
519685,0.40529454
519686,0.42526174
519687,0.18348236
519688,0.46932364
519689,0.16660742
519690,0.7415801
519691,0.62777114
519692,0.14098299
519693,0.1645851
519694,0.5268034
519695,0.7622428
519696,0.5725073
519697,0.22651967
519698,0.3143377
519699,0.10924027
519700,0.3206548
519701,0.43405226
519702,0.22713673
519703,0.5957569
519704,0.35252857
519705,0.13354838
519706,0.25583115
519707,0.4935506
519708,0.05420556
519709,0.38658124
519710,0.4532397
519711,0.32408282
519712,0.4017314
519713,0.77021474
519714,0.33884317
519715,0.37228918
519716,0.41493973
519717,0.24186768
519718,0.1559886
519719,0.21134788
519720,0.26447284
519721,0.5678956
519722,0.45990124
519723,0.45342168
519724,0.36566782
519725,0.26685014
519726,0.3944926
519727,0.36569676
519728,0.281187
519729,0.264925
519730,0.5086756
519731,0.22688673
519732,0.2424141
519733,0.44605806
519734,0.4369956
519735,0.55641943
519736,0.6179989
519737,0.5470018
519738,0.44931683
519739,0.5397237
519740,0.17271769
519741,0.12772954
519742,0.49645
519743,0.369579
519744,0.26736853
519745,0.25755492
519746,0.54989564
519747,0.29199642
519748,0.31142935
519749,0.14978924
519750,0.35997474
519751,0.3493706
519752,0.10850011
519753,0.4528363
519754,0.65766025
519755,0.49976808
519756,0.3563013
519757,0.35352492
519758,0.29095918
519759,0.040596392
519760,0.2293241
519761,0.17848875
519762,0.28356662
519763,0.43959755
519764,0.24058382
519765,0.28618464
519766,0.040705677
519767,0.36537063
519768,0.58062655
519769,0.41358045
519770,0.45172176
519771,0.29585874
519772,0.32274574
519773,0.37386513
519774,0.38571522
519775,0.55189735
519776,0.21537277
519777,0.055559404
519778,0.13803889
519779,0.12787843
519780,0.47579837
519781,0.4630278
519782,0.6281522
519783,0.26926616
519784,0.41707873
519785,0.15276769
519786,0.1795558
519787,0.13797873
519788,0.21021552
519789,0.4087722
519790,0.54145914
519791,0.2769421
519792,0.36868656
519793,0.4042886
519794,0.44909015
519795,0.13337255
519796,0.4544848
519797,0.55376494
519798,0.4050452
519799,0.3419317
519800,0.3871718
519801,0.37144518
519802,0.43123803
519803,0.38622868
519804,0.40212265
519805,0.57551575
519806,0.34885356
519807,0.13719125
519808,0.21418883
519809,0.2882561
519810,0.29176652
519811,0.42885962
519812,0.56671375
519813,0.48309323
519814,0.3229695
519815,0.32434452
519816,0.72655445
519817,0.19607793
519818,0.31417614
519819,0.63959587
519820,0.35533568
519821,0.49815688
519822,0.07041643
519823,0.39740637
519824,0.19007836
519825,0.23061988
519826,0.11223658
519827,0.26564068
519828,0.4692237
519829,0.5495829
519830,0.19115174
519831,0.24958138
519832,0.19518659
519833,0.26850733
519834,0.251042
519835,0.20433266
519836,0.34163764
519837,0.31442693
519838,0.12776156
519839,0.8138915
519840,0.2970749
519841,0.5039205
519842,0.42381826
519843,0.3301175
519844,0.50347024
519845,0.11484555
519846,0.4410399
519847,0.13323355
519848,0.16813217
519849,0.51082325
519850,0.6174292
519851,0.456884
519852,0.17608573
519853,0.10527516
519854,0.41621685
519855,0.39817786
519856,0.5441397
519857,0.41915876
519858,0.2901498
519859,0.7633777
519860,0.31955767
519861,0.27217698
519862,0.54512876
519863,0.45217833
519864,0.12247629
519865,0.20124088
519866,0.28846896
519867,0.25790963
519868,0.24519981
519869,0.40460485
519870,0.261706
519871,0.30816358
519872,0.44675037
519873,0.4086473
519874,0.6791851
519875,0.1869479
519876,0.20529817
519877,0.37394267
519878,0.43330467
519879,0.29004094
519880,0.4567983
519881,0.35182962
519882,0.29257864
519883,0.5833289
519884,0.36931652
519885,0.31354538
519886,0.49561557
519887,0.2860904
519888,0.64530444
519889,0.15967414
519890,0.12851028
519891,0.40878686
519892,0.3278542
519893,0.46974567
519894,0.29024243
519895,0.3646325
519896,0.3529842
519897,0.11202561
519898,0.4897364
519899,0.44798765
519900,0.37753466
519901,0.32674557
519902,0.29267737
519903,0.3208864
519904,0.5593834
519905,0.45721954
519906,0.8037705
519907,0.58234346
519908,0.27214652
519909,0.38543168
519910,0.096298225
519911,0.4652704
519912,0.4661906
519913,0.36922815
519914,0.34749258
519915,0.12010293
519916,0.5847804
519917,0.067186736
519918,0.47410417
519919,0.555769
519920,0.37824154
519921,0.221274
519922,0.49566942
519923,0.31058335
519924,0.19821171
519925,0.43812272
519926,0.4215619
519927,0.6493072
519928,0.5247815
519929,0.25763616
519930,0.20634276
519931,0.3459689
519932,0.41589627
519933,0.49817225
519934,0.2394732
519935,0.3384127
519936,0.29266495
519937,0.20609014
519938,0.14059758
519939,0.18352088
519940,0.4671587
519941,0.17237984
519942,0.42146233
519943,0.55694526
519944,0.41868824
519945,0.29727346
519946,0.41603526
519947,0.21322134
519948,0.35919523
519949,0.54337466
519950,0.37922794
519951,0.19298649
519952,0.25051284
519953,0.57994217
519954,0.80637455
519955,0.6207915
519956,0.42183593
519957,0.3641253
519958,0.39596257
519959,0.17383364
519960,0.18282394
519961,0.036761716
519962,0.27323073
519963,0.22352485
519964,0.34720802
519965,0.35017487
519966,0.29102057
519967,0.31714886
519968,0.36188442
519969,0.25285634
519970,0.35897073
519971,0.3160007
519972,0.5269119
519973,0.36611754
519974,0.16894777
519975,0.31105858
519976,0.16598698
519977,0.36115324
519978,0.7609468
519979,0.33020157
519980,0.5066008
519981,0.53938854
519982,0.37597206
519983,0.2889718
519984,0.22550824
519985,0.270296
519986,0.46410388
519987,0.35700908
519988,0.55928975
519989,0.31525466
519990,0.05426962
519991,0.568805
519992,0.26220632
519993,0.533477
519994,0.2641182
519995,0.3795827
519996,0.36431307
519997,0.22287783
519998,0.31645283
519999,0.55292696
520000,0.2205098
520001,0.76530135
520002,0.12747134
520003,0.17526558
520004,0.55135727
520005,0.5395998
520006,0.21999106
520007,0.6224109
520008,0.5849536
520009,0.37544078
520010,0.2004555
520011,0.28281313
520012,0.49923694
520013,0.090173334
520014,0.31789747
520015,0.090259865
520016,0.18976927
520017,0.47237566
520018,0.46966633
520019,0.8509412
520020,0.33589646
520021,0.30855623
520022,0.35062104
520023,0.53368986
520024,0.24660264
520025,0.26705137
520026,0.1997865
520027,0.3439893
520028,0.49015117
520029,0.47205094
520030,0.5830459
520031,0.34780782
520032,0.6657091
520033,0.49988717
520034,0.23845346
520035,0.36386856
520036,0.4747599
520037,0.3652342
520038,0.47128296
520039,0.35440186
520040,0.36851192
520041,0.5955668
520042,0.31684133
520043,0.12506306
520044,0.22306573
520045,0.30619296
520046,0.30209273
520047,0.34620252
520048,0.22072254
520049,0.05609871
520050,0.2465052
520051,0.6761862
520052,0.37292275
520053,0.37308612
520054,0.37955174
520055,0.5422259
520056,0.27058804
520057,0.26724565
520058,0.65089834
520059,0.6485826
520060,0.17137565
520061,0.42781842
520062,0.41382864
520063,0.56583863
520064,0.3573745
520065,0.14633128
520066,0.14139232
520067,0.2802819
520068,0.29219502
520069,0.1778255
520070,0.3213622
520071,0.12687513
520072,0.34047648
520073,0.13409092
520074,0.54371494
520075,0.20306271
520076,0.5579127
520077,0.75721425
520078,0.36940742
520079,0.38214052
520080,0.35542032
520081,0.46375176
520082,0.039424796
520083,0.4968547
520084,0.25270846
520085,0.22266817
520086,0.17506646
520087,0.22024739
520088,0.36381197
520089,0.35740393
520090,0.34884965
520091,0.2119803
520092,0.04030971
520093,0.4000793
520094,0.36410427
520095,0.09429381
520096,0.3985511
520097,0.27542543
520098,0.043055966
520099,0.36062002
520100,0.603679
520101,0.18282825
520102,0.4950403
520103,0.30280375
520104,0.31416526
520105,0.2606874
520106,0.29766878
520107,0.39747694
520108,0.3612739
520109,0.13757254
520110,0.2573156
520111,0.15839678
520112,0.3915144
520113,0.38740978
520114,0.39116916
520115,0.323157
520116,0.069434874
520117,0.21490796
520118,0.6181201
520119,0.47021133
520120,0.39581472
520121,0.31929275
520122,0.10834369
520123,0.12769996
520124,0.53821665
520125,0.1551419
520126,0.5097077
520127,0.22436763
520128,0.36433965
520129,0.3579689
520130,0.46875295
520131,0.34386313
520132,0.3586379
520133,0.36961788
520134,0.26086068
520135,0.29599658
520136,0.18392251
520137,0.46196705
520138,0.5265922
520139,0.33394137
520140,0.35389802
520141,0.30978036
520142,0.42127633
520143,0.27189013
520144,0.34274787
520145,0.32718474
520146,0.21605985
520147,0.47029576
520148,0.12802863
520149,0.17461683
520150,0.622688
520151,0.36868963
520152,0.49578387
520153,0.031978726
520154,0.5613003
520155,0.39241773
520156,0.30160102
520157,0.3492577
520158,0.80802953
520159,0.32944044
520160,0.33249024
520161,0.17694776
520162,0.34100598
520163,0.2259127
520164,0.47103244
520165,0.26748982
520166,0.49008313
520167,0.4189865
520168,0.3867138
520169,0.39061347
520170,0.4329184
520171,0.22125366
520172,0.22089142
520173,0.39091924
520174,0.11867295
520175,0.33633277
520176,0.18775837
520177,0.19510016
520178,0.3322288
520179,0.40383294
520180,0.36829475
520181,0.25846866
520182,0.29805845
520183,0.492135
520184,0.5829012
520185,0.3858456
520186,0.29323816
520187,0.41046128
520188,0.36605576
520189,0.11604794
520190,0.15892366
520191,0.17376804
520192,0.18372843
520193,0.33932185
520194,0.32610795
520195,0.2435555
520196,0.48771822
520197,0.24492013
520198,0.57021004
520199,0.55003434
520200,0.68947
520201,0.34961075
520202,0.1129845
520203,0.090212874
520204,0.27965122
520205,0.2737652
520206,0.304421
520207,0.33937955
520208,0.18352243
520209,0.4709061
520210,0.29131195
520211,0.15012617
520212,0.19198893
520213,0.37190685
520214,0.21815205
520215,0.4751394
520216,0.31724754
520217,0.36952174
520218,0.06989405
520219,0.2286924
520220,0.3153892
520221,0.44928205
520222,0.34938884
520223,0.2899785
520224,0.34180838
520225,0.4578941
520226,0.29306027
520227,0.23829949
520228,0.500491
520229,0.74079794
520230,0.63770765
520231,0.35449922
520232,0.82577133
520233,0.28393555
520234,0.1691224
520235,0.053366896
520236,0.22101708
520237,0.2255288
520238,0.29865828
520239,0.29519966
520240,0.595209
520241,0.13197647
520242,0.6523841
520243,0.5421713
520244,0.31135
520245,0.69239736
520246,0.4959308
520247,0.5813418
520248,0.4966735
520249,0.56687665
520250,0.3002965
520251,0.63002443
520252,0.49438533
520253,0.17615491
520254,0.26662242
520255,0.35121566
520256,0.30621672
520257,0.7277288
520258,0.49914122
520259,0.08896948
520260,0.3249025
520261,0.33044443
520262,0.031660445
520263,0.4167218
520264,0.7094914
520265,0.65536845
520266,0.18497197
520267,0.2415575
520268,0.23774673
520269,0.40746516
520270,0.29237354
520271,0.312371
520272,0.3019392
520273,0.4370697
520274,0.44526204
520275,0.465584
520276,0.30529746
520277,0.41112995
520278,0.55228955
520279,0.3158752
520280,0.4289062
520281,0.76144844
520282,0.4264517
520283,0.049861576
520284,0.18742223
520285,0.38157508
520286,0.28856677
520287,0.3607734
520288,0.5193461
520289,0.5600036
520290,0.27357984
520291,0.5544756
520292,0.35597083
520293,0.3443473
520294,0.4928987
520295,0.54587585
520296,0.5819673
520297,0.18389803
520298,0.30823165
520299,0.37282988
520300,0.6227517
